product_id;price;date
67274;7763.0;
67275;9315.0;
67276;9315.0;
67277;9315.0;
67278;9315.0;
67279;9315.0;
67280;9315.0;
67281;9315.0;
67282;9315.0;
67283;9315.0;
67284;9315.0;
67285;9315.0;
67286;9315.0;
67287;9315.0;
67288;9315.0;
67289;9315.0;
67290;9315.0;
67291;9315.0;
67292;9315.0;
67293;9315.0;
67294;9315.0;
67295;7763.0;
67296;9315.0;
67297;9315.0;
67298;9315.0;
67299;9315.0;
67300;9315.0;
67301;9315.0;
67302;9315.0;
67303;9315.0;
67304;9315.0;
67305;9315.0;
67306;9315.0;
67307;9315.0;
67308;9315.0;
67309;9315.0;
67310;9315.0;
67311;9315.0;
67313;9315.0;
67314;9315.0;
67315;9315.0;
67333;18000.0;
67334;18000.0;
67335;18000.0;
67336;18000.0;
67337;18000.0;
67341;7594.0;
67342;9029.0;
67343;9029.0;
67344;9029.0;
67345;9029.0;
67346;9029.0;
67347;9029.0;
67348;9029.0;
67349;9029.0;
67350;9029.0;
67351;9029.0;
67352;9029.0;
67353;9029.0;
67354;9029.0;
67355;9029.0;
67356;9029.0;
67357;9029.0;
67358;9029.0;
67359;9029.0;
67373;7594.0;
67374;9029.0;
67375;9029.0;
67376;9029.0;
67377;9029.0;
67378;9029.0;
67379;9029.0;
67380;9029.0;
67381;9029.0;
67382;9029.0;
67383;9029.0;
67384;9029.0;
67385;9029.0;
67386;9029.0;
67387;9029.0;
67388;9029.0;
67389;9029.0;
67390;9029.0;
67391;9029.0;
67392;9029.0;
67393;9029.0;
67394;9029.0;
67395;9029.0;
67396;9029.0;
67397;9029.0;
67398;7594.0;
67399;9029.0;
67400;9029.0;
67401;9029.0;
67402;9029.0;
67403;9029.0;
67404;9029.0;
67405;9029.0;
67406;9029.0;
67407;9029.0;
67408;9029.0;
67409;9029.0;
67410;9029.0;
67411;9029.0;
67412;9029.0;
67413;9029.0;
67414;9029.0;
67415;9029.0;
67416;9029.0;
67417;9029.0;
67431;9333.0;
67432;11830.0;
67433;11830.0;
67434;11830.0;
67439;9333.0;
67440;11830.0;
67441;11830.0;
67442;11830.0;
67443;9333.0;
67444;11830.0;
67445;11830.0;
67446;11830.0;
67451;8354.0;
67452;10041.0;
67453;10041.0;
67454;10041.0;
67455;10041.0;
67456;10041.0;
67457;10041.0;
67458;10041.0;
67459;8354.0;
67460;10041.0;
67461;10041.0;
67462;10041.0;
67463;10041.0;
67464;10041.0;
67465;8354.0;
67466;10041.0;
67467;10041.0;
67468;10041.0;
67469;10041.0;
67470;10041.0;
67471;10041.0;
67472;8775.0;
67473;11223.0;
67474;11223.0;
67475;11223.0;
67476;11223.0;
67477;11729.0;
67478;11729.0;
67479;9535.0;
67480;11729.0;
67481;11729.0;
67482;11729.0;
67483;11729.0;
67484;11729.0;
67485;11729.0;
67486;11729.0;
67487;11729.0;
67488;11729.0;
67489;11729.0;
67490;11729.0;
67491;11729.0;
67492;11729.0;
67493;11729.0;
67494;11729.0;
67495;11729.0;
67496;11729.0;
67497;11729.0;
67498;11729.0;
67499;9535.0;
67500;11729.0;
67501;11729.0;
67502;11729.0;
67503;11729.0;
67504;11729.0;
67505;11729.0;
67506;11729.0;
67507;11729.0;
67508;11729.0;
67509;11729.0;
67510;11729.0;
67511;11729.0;
67512;11729.0;
67513;11729.0;
67514;11729.0;
67515;11729.0;
67516;11729.0;
67517;11729.0;
67518;9535.0;
67519;11729.0;
67520;11729.0;
67521;11729.0;
67522;11729.0;
67523;11729.0;
67524;11729.0;
67525;11729.0;
67526;11729.0;
67527;11729.0;
67528;11729.0;
67529;11729.0;
67530;11729.0;
67531;11729.0;
67532;11729.0;
67533;11729.0;
67534;11729.0;
67535;11729.0;
67536;10463.0;
67537;12825.0;
67538;12825.0;
67539;12825.0;
67541;12825.0;
67542;12825.0;
67543;11475.0;
67544;11475.0;
67545;11475.0;
67546;11475.0;
67547;9281.0;
67548;11475.0;
67549;11475.0;
67550;11475.0;
67551;11475.0;
67552;11475.0;
67553;11475.0;
67554;11475.0;
67555;11475.0;
67556;11475.0;
67557;11475.0;
67558;11475.0;
67559;11475.0;
67560;11475.0;
67561;11475.0;
67562;11475.0;
67563;11475.0;
67564;11475.0;
67565;11475.0;
67566;11475.0;
67567;11475.0;
67568;11475.0;
67569;11475.0;
67570;11475.0;
67571;11475.0;
67572;11475.0;
67573;11475.0;
67574;11475.0;
67575;11475.0;
67576;11475.0;
67577;11475.0;
67578;11475.0;
67579;11475.0;
67580;9281.0;
67581;11475.0;
67582;11475.0;
67583;11475.0;
67584;11475.0;
67585;11475.0;
67586;11475.0;
67587;11475.0;
67588;11475.0;
67589;11475.0;
67590;11475.0;
67591;11475.0;
67592;11475.0;
67593;11475.0;
67594;11475.0;
67595;11475.0;
67596;11475.0;
67597;11475.0;
67598;11475.0;
67599;11475.0;
67600;11475.0;
67601;11475.0;
67602;11475.0;
67603;11475.0;
67604;11475.0;
67605;11475.0;
67606;11475.0;
67607;11475.0;
67608;11475.0;
67609;11475.0;
67610;11475.0;
67611;11475.0;
67612;9281.0;
67613;11475.0;
67614;11475.0;
67615;11475.0;
67616;11475.0;
67617;11475.0;
67618;11475.0;
67619;11475.0;
67620;11475.0;
67621;11475.0;
67622;11475.0;
67623;11475.0;
67624;11475.0;
67625;11475.0;
67626;11475.0;
67627;11475.0;
67628;11475.0;
67629;11475.0;
67630;11475.0;
67631;11475.0;
67632;11475.0;
67633;11475.0;
67634;11475.0;
67635;11475.0;
67636;11475.0;
67637;11475.0;
67638;13163.0;
67639;13163.0;
67640;13163.0;
67641;13163.0;
67642;13163.0;
67643;13163.0;
67644;13163.0;
67645;7594.0;
67646;9281.0;
67647;7594.0;
67648;7594.0;
67649;12573.0;
67650;12573.0;
67651;12573.0;
67652;12573.0;
67653;12573.0;
67654;12573.0;
67655;12134.0;
67656;12573.0;
67657;12573.0;
67658;12573.0;
67659;12573.0;
67660;12573.0;
67661;12573.0;
67662;12573.0;
67663;12573.0;
67664;12573.0;
67665;12573.0;
67666;12573.0;
67667;12573.0;
67668;12573.0;
67669;12573.0;
67670;12573.0;
67671;12573.0;
67672;12573.0;
67673;12573.0;
67674;12573.0;
67675;12573.0;
67676;12573.0;
67677;12573.0;
67678;12573.0;
67679;12573.0;
67680;12573.0;
67681;12573.0;
67682;12573.0;
67684;6194.0;
67685;6194.0;
67686;6194.0;
67687;4100.0;
67688;4600.0;
67689;13500.0;
67690;10125.0;
67691;13500.0;
67692;10125.0;
67693;13500.0;
67694;12319.0;
67695;10125.0;
67696;13500.0;
67697;13500.0;
67698;13500.0;
67699;13500.0;
67700;13500.0;
67701;13500.0;
67702;13500.0;
67703;13500.0;
67704;13500.0;
67705;13500.0;
67706;13500.0;
67707;13500.0;
67708;13500.0;
67709;13500.0;
67710;14665.0;
67711;13500.0;
67712;13500.0;
67713;13500.0;
67714;14665.0;
67715;13500.0;
67716;13500.0;
67717;13500.0;
67718;13500.0;
67719;13500.0;
67720;13500.0;
67721;13500.0;
67722;13500.0;
67724;13500.0;
67725;13500.0;
67727;13500.0;
67728;13500.0;
67729;13500.0;
67730;14665.0;
67731;14665.0;
67732;14665.0;
67733;14665.0;
67734;14000.0;
67735;17000.0;
67736;17000.0;
67737;17000.0;
67738;17000.0;
67739;17000.0;
67740;17000.0;
67741;17000.0;
67742;14000.0;
67743;17000.0;
67744;14000.0;
67745;14000.0;
67746;17000.0;
67747;17000.0;
67748;17000.0;
67749;17000.0;
67750;8606.0;
67751;5063.0;
67752;5063.0;
67753;5063.0;
67754;5063.0;
67755;6244.0;
67756;6244.0;
67757;6244.0;
67758;6244.0;
67759;28688.0;
67760;28688.0;
67761;28688.0;
67762;28688.0;
67763;14850.0;
67764;12994.0;
67765;12994.0;
67766;14850.0;
67767;14850.0;
67768;14850.0;
67769;14850.0;
67770;14850.0;
67771;14850.0;
67772;14850.0;
67773;14850.0;
67774;14850.0;
67775;14850.0;
67776;14850.0;
67777;14850.0;
67778;14850.0;
67779;14850.0;
67780;14850.0;
67781;14850.0;
67782;14850.0;
67783;19000.0;
67784;19000.0;
67785;22000.0;
67786;22000.0;
67787;22000.0;
67788;22000.0;
67789;22000.0;
67790;22000.0;
67791;22000.0;
67792;19000.0;
67793;22000.0;
67794;22000.0;
67795;22000.0;
67796;22000.0;
67797;22000.0;
67798;22000.0;
67799;22000.0;
67800;22000.0;
67801;22000.0;
67802;22000.0;
67803;19000.0;
67804;19000.0;
67805;22000.0;
67806;19000.0;
67807;22000.0;
67808;22000.0;
67809;22000.0;
67810;22000.0;
67811;22000.0;
67812;22000.0;
67813;22000.0;
67814;22000.0;
67815;22000.0;
67816;22000.0;
67817;22000.0;
67818;22000.0;
67819;22000.0;
67820;22000.0;
67821;22000.0;
67822;22000.0;
67823;22000.0;
67824;22000.0;
67825;19000.0;
67826;22000.0;
67827;22000.0;
67828;22000.0;
67829;22000.0;
67830;22000.0;
67831;22000.0;
67832;22000.0;
67833;22000.0;
67834;22000.0;
67835;22000.0;
67836;22000.0;
67837;22000.0;
67838;22000.0;
67839;22000.0;
67840;22000.0;
67841;22000.0;
67842;22000.0;
67843;22000.0;
67844;22000.0;
67845;22000.0;
67846;22000.0;
67847;22000.0;
67848;22000.0;
67849;19000.0;
67850;22000.0;
67851;22000.0;
67852;23000.0;
67853;20500.0;
67854;20500.0;
67855;23000.0;
67856;23000.0;
67857;23000.0;
67858;23000.0;
67859;23000.0;
67860;23000.0;
67861;23000.0;
67862;20500.0;
67863;23000.0;
67864;23000.0;
67865;23000.0;
67866;23000.0;
67867;23000.0;
67868;23000.0;
67869;23000.0;
67870;23000.0;
67871;23000.0;
67872;23000.0;
67873;23000.0;
67874;23000.0;
67875;23000.0;
67876;23000.0;
67877;23000.0;
67878;20500.0;
67879;23000.0;
67880;23000.0;
67881;23000.0;
67882;23000.0;
67883;20500.0;
67884;23000.0;
67885;20500.0;
67886;23000.0;
67887;23000.0;
67888;23000.0;
67889;23000.0;
67890;23000.0;
67891;23000.0;
67892;20500.0;
67893;23000.0;
67894;23000.0;
67895;23000.0;
67896;23000.0;
67897;23000.0;
67898;23000.0;
67899;23000.0;
67900;23000.0;
67901;23000.0;
67902;23000.0;
67903;23000.0;
67904;23000.0;
67905;23000.0;
67906;23000.0;
67907;20500.0;
67908;23000.0;
67909;23000.0;
67910;23000.0;
67911;23000.0;
67912;23000.0;
67913;23000.0;
67914;23000.0;
67915;23000.0;
67916;23000.0;
67917;23000.0;
67918;23000.0;
67919;23000.0;
67920;23000.0;
67921;23000.0;
67922;23000.0;
67923;23000.0;
67924;23000.0;
67925;23000.0;
67926;23000.0;
67927;23000.0;
67928;23000.0;
67929;23000.0;
67930;23000.0;
67931;23000.0;
67932;23000.0;
67933;23000.0;
67934;30000.0;
67935;33000.0;
67936;33000.0;
67937;30000.0;
67938;33000.0;
67939;33000.0;
67940;33000.0;
67941;30000.0;
67942;33000.0;
67943;33000.0;
67944;33000.0;
67945;33000.0;
67946;26325.0;
67947;26325.0;
67948;26325.0;
67949;26325.0;
67950;26325.0;
67951;26325.0;
67952;26325.0;
67953;26325.0;
67954;26325.0;
67955;26325.0;
67956;26325.0;
67957;26325.0;
67958;26325.0;
67959;26325.0;
67960;26325.0;
67961;26325.0;
67962;26325.0;
67963;26325.0;
67964;26325.0;
67965;26325.0;
67966;26325.0;
67967;26325.0;
67968;26325.0;
67969;26325.0;
67970;26325.0;
67971;26325.0;
67972;26325.0;
67973;26325.0;
67974;26325.0;
67975;26325.0;
67976;26325.0;
67977;26325.0;
67978;26325.0;
67979;26325.0;
67980;26325.0;
67981;26325.0;
67982;26325.0;
67983;26325.0;
67984;26325.0;
67985;26325.0;
67986;26325.0;
67987;26325.0;
67988;26325.0;
67989;26325.0;
67990;26325.0;
67991;26325.0;
67992;26325.0;
67993;26325.0;
67994;26325.0;
67995;26325.0;
67996;26325.0;
67997;26325.0;
67998;26325.0;
67999;26325.0;
68000;26325.0;
68001;26325.0;
68002;26325.0;
68003;26325.0;
68004;26325.0;
68005;26325.0;
68006;26325.0;
68007;26325.0;
68008;26325.0;
68009;26325.0;
68010;26325.0;
68011;26325.0;
68012;26325.0;
68013;26325.0;
68014;26325.0;
68015;26325.0;
68016;26325.0;
68017;26325.0;
68018;26325.0;
68019;26325.0;
68020;26325.0;
68021;26325.0;
68022;26325.0;
68023;26325.0;
68024;26325.0;
68025;26325.0;
68026;26325.0;
68027;26325.0;
68028;26325.0;
68029;26325.0;
68030;26325.0;
68031;26325.0;
68032;26325.0;
68033;26325.0;
68034;26325.0;
68035;26325.0;
68036;26325.0;
68037;26325.0;
68038;26325.0;
68039;26325.0;
68040;26325.0;
68041;26325.0;
68042;26325.0;
68043;26325.0;
68044;26325.0;
68045;26325.0;
68046;26325.0;
68047;26325.0;
68048;26325.0;
68049;26325.0;
68050;26325.0;
68051;26325.0;
68052;26325.0;
68053;26325.0;
68054;26325.0;
68055;26325.0;
68056;26325.0;
68057;26325.0;
68058;26325.0;
68059;26325.0;
68060;26325.0;
68061;26325.0;
68062;26325.0;
68063;26325.0;
68064;26325.0;
68065;26325.0;
68066;26325.0;
68067;26325.0;
68068;26325.0;
68069;26325.0;
68070;26325.0;
68071;26325.0;
68072;26325.0;
68073;26325.0;
68074;26325.0;
68075;26325.0;
68076;26325.0;
68077;26325.0;
68078;26325.0;
68079;26325.0;
68080;26325.0;
68081;26325.0;
68082;26325.0;
68083;26325.0;
68084;26325.0;
68085;26325.0;
68086;26325.0;
68087;26325.0;
68088;26325.0;
68089;26325.0;
68090;26325.0;
68091;26325.0;
68092;26325.0;
68093;26325.0;
68094;26325.0;
68095;26325.0;
68096;26325.0;
68097;26325.0;
68098;26325.0;
68099;26325.0;
68100;26325.0;
68101;26325.0;
68102;26325.0;
68103;26325.0;
68104;26325.0;
68105;26325.0;
68106;26325.0;
68107;26325.0;
68108;26325.0;
68109;26325.0;
68110;26325.0;
68111;26325.0;
68112;26325.0;
68113;26325.0;
68114;26325.0;
68115;26325.0;
68116;26325.0;
68117;26325.0;
68118;26325.0;
68119;26325.0;
68120;26325.0;
68121;26325.0;
68122;26325.0;
68123;26325.0;
68124;26325.0;
68125;26325.0;
68126;26325.0;
68127;26325.0;
68128;26325.0;
68129;26325.0;
68130;26325.0;
68131;26325.0;
68132;26325.0;
68133;26325.0;
68134;26325.0;
68135;26325.0;
68136;26325.0;
68137;26325.0;
68138;26325.0;
68139;26325.0;
68140;26325.0;
68141;26325.0;
68142;26325.0;
68143;26325.0;
68144;26325.0;
68145;26325.0;
68146;26325.0;
68147;26325.0;
68148;26325.0;
68149;26325.0;
68150;26325.0;
68151;26325.0;
68152;26325.0;
68153;26325.0;
68154;26325.0;
68155;26325.0;
68156;26325.0;
68157;26325.0;
68158;26325.0;
68159;26325.0;
68160;26325.0;
68161;26325.0;
68162;26325.0;
68163;26325.0;
68164;26325.0;
68165;26325.0;
68166;26325.0;
68167;26325.0;
68168;26325.0;
68169;26325.0;
68170;26325.0;
68171;26325.0;
68172;26325.0;
68173;26325.0;
68174;26325.0;
68175;26325.0;
68176;26325.0;
68177;26325.0;
68178;26325.0;
68179;26325.0;
68846;38200.0;
68847;53200.0;
69665;24500.0;
69666;26450.0;
69667;30000.0;
69668;30000.0;
69669;24500.0;
69670;24500.0;
69671;30000.0;
69672;24500.0;
69673;28400.0;
69674;30000.0;
69677;24500.0;
69679;28400.0;
69680;26450.0;
69681;24500.0;
69684;28400.0;
69685;26450.0;
69687;30000.0;
69688;28400.0;
69689;28400.0;
69690;30000.0;
69691;30000.0;
69692;28400.0;
69693;30000.0;
69694;30000.0;
69695;30000.0;
69696;30000.0;
69697;26450.0;
69698;24500.0;
69699;30000.0;
69700;28400.0;
69701;28400.0;
69702;28400.0;
69703;28400.0;
69704;24500.0;
69705;30000.0;
69706;26450.0;
69707;30000.0;
69708;28400.0;
69710;30000.0;
69712;28400.0;
69713;30000.0;
69715;28400.0;
69716;28400.0;
69717;24500.0;
69719;30000.0;
69720;26450.0;
69721;30000.0;
69722;30000.0;
69723;26450.0;
69724;26450.0;
69726;25100.0;
69727;27050.0;
69728;30600.0;
69729;30600.0;
69730;30600.0;
69732;28750.0;
69733;25100.0;
69734;30600.0;
69735;28750.0;
69736;25100.0;
69737;28750.0;
69738;28750.0;
69739;28750.0;
69740;27050.0;
69741;28750.0;
69742;30600.0;
69743;30600.0;
69744;30600.0;
69745;28750.0;
69746;27050.0;
69747;30600.0;
69748;30600.0;
69749;30600.0;
69750;30600.0;
69751;30600.0;
69752;30600.0;
69753;30600.0;
69754;25100.0;
69755;30600.0;
69756;30600.0;
69757;27050.0;
69758;30600.0;
69759;27050.0;
69760;30600.0;
69761;25100.0;
69763;28750.0;
69764;27050.0;
69765;26350.0;
69766;29550.0;
69767;26350.0;
69768;29550.0;
69769;29550.0;
69770;26350.0;
69771;34250.0;
69772;37250.0;
69773;34250.0;
69774;34450.0;
69775;31300.0;
69776;31300.0;
69777;41850.0;
69778;39250.0;
69779;36450.0;
69780;36450.0;
69781;39250.0;
69782;38900.0;
69783;39550.0;
69784;39550.0;
69785;48650.0;
69786;39550.0;
69787;39550.0;
69788;48650.0;
69789;45150.0;
69790;39550.0;
69791;48650.0;
69792;39550.0;
69793;39550.0;
69794;48650.0;
69795;36000.0;
69796;36000.0;
69797;45150.0;
69798;36000.0;
69799;39550.0;
69800;45150.0;
69801;36000.0;
69802;36000.0;
69803;36000.0;
69804;45150.0;
69805;36000.0;
69806;36000.0;
69807;54100.0;
69808;58350.0;
69809;58350.0;
69810;54100.0;
69811;54100.0;
69814;54100.0;
69819;39550.0;
69820;39550.0;
69821;36000.0;
69822;36000.0;
69823;39550.0;
69824;45150.0;
69825;45150.0;
69826;48650.0;
69827;48650.0;
69828;45150.0;
69829;45150.0;
69830;48650.0;
69831;48650.0;
69832;36000.0;
69833;36000.0;
69834;39550.0;
69839;500.0;
69840;500.0;
69842;500.0;
69843;500.0;
69844;500.0;
69845;500.0;
69846;1650.0;
69847;3000.0;
69849;500.0;
69850;500.0;
69852;500.0;
69853;1450.0;
69854;200.0;
69855;1450.0;
69856;1450.0;
69857;2700.0;
69858;2700.0;
69860;3250.0;
69861;3250.0;
69862;2000.0;
69863;11650.0;
69865;9600.0;
69867;9600.0;
69869;11650.0;
69871;5000.0;
69873;13230.0;
69875;13095.0;
69876;17010.0;
69877;16065.0;
69878;17010.0;
69882;12690.0;
69886;16200.0;
69888;16065.0;
69889;17010.0;
69890;20790.0;
69892;19575.0;
69897;17010.0;
69900;19575.0;
69901;17010.0;
69904;19575.0;
69905;19575.0;
69908;20520.0;
69913;16065.0;
69915;16875.0;
69916;20520.0;
69918;16065.0;
69920;17010.0;
69922;16200.0;
69923;9400.0;
69924;10500.0;
69925;11600.0;
69926;10900.0;
69927;11950.0;
69928;13000.0;
69929;10500.0;
69930;11600.0;
69931;12700.0;
69932;10900.0;
69933;11950.0;
69934;13000.0;
69935;10900.0;
69936;11950.0;
69937;13000.0;
69938;9400.0;
69939;10500.0;
69940;11600.0;
69941;11300.0;
69942;12400.0;
69943;13450.0;
69944;10900.0;
69945;11950.0;
69946;13000.0;
69947;11300.0;
69948;12400.0;
69949;13450.0;
69950;11300.0;
69951;12400.0;
69952;13450.0;
69953;9400.0;
69954;10500.0;
69955;11600.0;
69956;11300.0;
69957;12400.0;
69958;13450.0;
69959;10900.0;
69960;11950.0;
69961;13000.0;
69962;11300.0;
69963;12400.0;
69964;13450.0;
69965;11300.0;
69966;12400.0;
69967;13450.0;
69968;6200.0;
69969;10400.0;
69970;6200.0;
69971;10400.0;
69972;6500.0;
69973;6500.0;
69974;7500.0;
69975;7500.0;
69987;9100.0;
69988;12550.0;
69989;13800.0;
69992;14300.0;
69993;8700.0;
69994;8700.0;
69995;9100.0;
69996;14300.0;
69997;10650.0;
69998;10650.0;
69999;9300.0;
70000;9300.0;
70001;13800.0;
70002;8950.0;
70003;8950.0;
70004;22450.0;
70005;13800.0;
70006;22450.0;
70007;15900.0;
70008;16650.0;
70009;11600.0;
70010;20300.0;
70011;16650.0;
70012;9950.0;
70013;8100.0;
70014;8100.0;
70015;11800.0;
70016;11800.0;
70017;12550.0;
70018;12650.0;
70019;13150.0;
70020;13150.0;
70021;12650.0;
70022;11450.0;
70024;16700.0;
70025;24150.0;
70026;16650.0;
70040;40200.0;
70041;34600.0;
70042;27000.0;
70043;21600.0;
70044;102400.0;
70187;7150.0;
70188;12000.0;
70189;12000.0;
70190;9800.0;
70191;8050.0;
70192;8900.0;
70193;24500.0;
70194;28500.0;
70195;8050.0;
70196;10250.0;
70197;25850.0;
70198;11600.0;
70199;32550.0;
70200;12900.0;
70201;47250.0;
70202;17800.0;
70203;53950.0;
70204;61000.0;
70205;21400.0;
70206;70400.0;
70207;23650.0;
70209;8050.0;
70210;13350.0;
70211;8900.0;
70212;8050.0;
70213;9800.0;
70214;9800.0;
70215;28500.0;
70216;9800.0;
70217;24500.0;
70218;8450.0;
70219;10650.0;
70220;22750.0;
70221;12000.0;
70222;37400.0;
70223;43200.0;
70224;14700.0;
70225;55200.0;
70226;62850.0;
70227;16950.0;
70228;68600.0;
70229;19150.0;
70314;1950.0;
70316;21400.0;
70317;4450.0;
70318;8050.0;
70319;14800.0;
70321;4450.0;
70324;4600.0;
70326;5350.0;
70329;5750.0;
70334;11950.0;
70336;4450.0;
70337;12850.0;
70339;4450.0;
70704;3900.0;
70705;3900.0;
70706;2050.0;
70707;2550.0;
70708;3550.0;
70709;5100.0;
70710;5100.0;
70711;2600.0;
70712;3700.0;
70713;5100.0;
70714;5100.0;
70715;6900.0;
70716;3300.0;
70717;3300.0;
70718;4150.0;
70719;3900.0;
70720;4150.0;
70721;3900.0;
70722;4150.0;
70723;4150.0;
70724;5100.0;
70725;5100.0;
70726;3400.0;
70727;3400.0;
70728;3400.0;
70729;3400.0;
70730;3400.0;
70731;3400.0;
70732;4150.0;
70733;4150.0;
70734;5400.0;
70735;5400.0;
70736;5400.0;
70737;5400.0;
70738;5400.0;
70739;5400.0;
70743;6650.0;
70753;12500.0;
70761;4350.0;
70762;3100.0;
71721;34900.0;
71722;22400.0;
71723;51350.0;
71726;30950.0;
71727;89550.0;
71732;19650.0;
71734;110200.0;
71738;44800.0;
71742;135350.0;
71746;162750.0;
71750;64800.0;
71751;185200.0;
71755;76050.0;
71761;16300.0;
72224;1200.0;
72225;1950.0;
92092;1970.0;
92093;2150.0;
92094;2245.0;
92095;1920.0;
92096;2390.0;
92103;2390.0;
92105;2090.0;
92106;2375.0;
92108;2090.0;
92116;2185.0;
92117;2195.0;
92118;2425.0;
92119;2185.0;
92120;2460.0;
92122;2053.0;
92124;2015.0;
92127;6055.0;
92129;6587.0;
92130;5590.0;
92131;4515.0;
92132;4056.0;
92134;4652.0;
92135;4056.0;
92136;3660.0;
92137;5071.0;
92138;4515.0;
92139;4056.0;
92141;5950.0;
92142;5642.0;
92143;5950.0;
92145;4830.0;
92146;5180.0;
92147;4652.0;
92148;4460.0;
92149;6552.0;
92150;4652.0;
92151;5635.0;
92152;4515.0;
92153;4056.0;
92154;4816.0;
92155;4515.0;
92157;5642.0;
92158;5635.0;
92159;5180.0;
92160;4056.0;
92161;5071.0;
92162;4515.0;
92163;4056.0;
92164;4652.0;
92166;3612.0;
92167;3472.0;
92168;4413.0;
92169;2226.0;
92171;2226.0;
92172;3612.0;
92173;2558.0;
92174;3985.0;
92175;3472.0;
92176;1715.0;
92178;4468.0;
